"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","GDEXPRD","TOT","PC_GDP","A","2002",2.4414456044838,
"DNK","GDEXPRD","TOT","PC_GDP","A","2003",2.51084503744712,
"DNK","GDEXPRD","TOT","PC_GDP","A","2004",2.41916331461333,
"DNK","GDEXPRD","TOT","PC_GDP","A","2005",2.39337290680524,
"DNK","GDEXPRD","TOT","PC_GDP","A","2006",2.40300259922869,
"DNK","GDEXPRD","TOT","PC_GDP","A","2007",2.51541238893515,
"DNK","GDEXPRD","TOT","PC_GDP","A","2008",2.77345736762991,
"DNK","GDEXPRD","TOT","PC_GDP","A","2009",3.055142059803,
"DNK","GDEXPRD","TOT","PC_GDP","A","2010",2.91706627653998,
"DNK","GDEXPRD","TOT","PC_GDP","A","2011",2.94465135824493,
"DNK","GDEXPRD","TOT","PC_GDP","A","2012",2.98124711359842,
"DNK","GDEXPRD","TOT","PC_GDP","A","2013",2.97048153603097,
"DNK","GDEXPRD","TOT","PC_GDP","A","2014",2.91409348854176,
"DNK","GDEXPRD","TOT","PC_GDP","A","2015",3.05496650272444,
"DNK","GDEXPRD","TOT","PC_GDP","A","2016",3.0928335625267,
"DNK","GDEXPRD","TOT","PC_GDP","A","2017",3.05015048003642,
"DNK","GDEXPRD","TOT","PC_GDP","A","2018",3.03292037646994,
"FIN","GDEXPRD","TOT","MLN_USD","A","1981",1324.84834121578,
"FIN","GDEXPRD","TOT","MLN_USD","A","1983",1598.62762478149,
"FIN","GDEXPRD","TOT","MLN_USD","A","1984",1813.9049609232,
"FIN","GDEXPRD","TOT","MLN_USD","A","1985",1987.9654921198,
"FIN","GDEXPRD","TOT","MLN_USD","A","1986",2154.69403438326,
"FIN","GDEXPRD","TOT","MLN_USD","A","1987",2353.48243218789,
"FIN","GDEXPRD","TOT","MLN_USD","A","1988",2520.28172701352,
"FIN","GDEXPRD","TOT","MLN_USD","A","1989",2694.32336191265,
"FIN","GDEXPRD","TOT","MLN_USD","A","1990",2823.73693996943,
"FIN","GDEXPRD","TOT","MLN_USD","A","1991",2873.58302453969,
"FIN","GDEXPRD","TOT","MLN_USD","A","1992",2908.26906335338,
"FIN","GDEXPRD","TOT","MLN_USD","A","1993",2936.53863308222,
"FIN","GDEXPRD","TOT","MLN_USD","A","1994",3223.75734135924,
"FIN","GDEXPRD","TOT","MLN_USD","A","1995",3346.52185154731,
"FIN","GDEXPRD","TOT","MLN_USD","A","1996",3859.85344592317,
"FIN","GDEXPRD","TOT","MLN_USD","A","1997",4387.19789912334,
"FIN","GDEXPRD","TOT","MLN_USD","A","1998",4914.00341632482,
"FIN","GDEXPRD","TOT","MLN_USD","A","1999",5629.85017474986,
"FIN","GDEXPRD","TOT","MLN_USD","A","2000",6315.7120425582,
"FIN","GDEXPRD","TOT","MLN_USD","A","2001",6385.25158887345,
"FIN","GDEXPRD","TOT","MLN_USD","A","2002",6614.94790427708,
"FIN","GDEXPRD","TOT","MLN_USD","A","2003",6841.12836348667,
"FIN","GDEXPRD","TOT","MLN_USD","A","2004",7137.65444905633,
"FIN","GDEXPRD","TOT","MLN_USD","A","2005",7368.48085995791,
"FIN","GDEXPRD","TOT","MLN_USD","A","2006",7684.74482134517,
"FIN","GDEXPRD","TOT","MLN_USD","A","2007",8103.82638901682,
"FIN","GDEXPRD","TOT","MLN_USD","A","2008",8656.67962651003,
"FIN","GDEXPRD","TOT","MLN_USD","A","2009",8401.02866524945,
"FIN","GDEXPRD","TOT","MLN_USD","A","2010",8602.04651754358,
"FIN","GDEXPRD","TOT","MLN_USD","A","2011",8613.45408476134,
"FIN","GDEXPRD","TOT","MLN_USD","A","2012",7977.27477158626,
"FIN","GDEXPRD","TOT","MLN_USD","A","2013",7609.99812577092,
"FIN","GDEXPRD","TOT","MLN_USD","A","2014",7295.1406516006,
"FIN","GDEXPRD","TOT","MLN_USD","A","2015",6689.6668864677,
"FIN","GDEXPRD","TOT","MLN_USD","A","2016",6517.81697284353,
"FIN","GDEXPRD","TOT","MLN_USD","A","2017",6739.52290571011,
"FIN","GDEXPRD","TOT","MLN_USD","A","2018",6881.78807691698,
"FIN","GDEXPRD","TOT","PC_GDP","A","1981",1.14639244697507,
"FIN","GDEXPRD","TOT","PC_GDP","A","1983",1.30198418696599,
"FIN","GDEXPRD","TOT","PC_GDP","A","1984",1.43145354545455,
"FIN","GDEXPRD","TOT","PC_GDP","A","1985",1.51552496049446,
"FIN","GDEXPRD","TOT","PC_GDP","A","1986",1.59917092753577,
"FIN","GDEXPRD","TOT","PC_GDP","A","1987",1.68692122644574,
"FIN","GDEXPRD","TOT","PC_GDP","A","1988",1.7174796963101,
"FIN","GDEXPRD","TOT","PC_GDP","A","1989",1.74777119418798,
"FIN","GDEXPRD","TOT","PC_GDP","A","1990",1.82002194417265,
"FIN","GDEXPRD","TOT","PC_GDP","A","1991",1.96853749755463,
"FIN","GDEXPRD","TOT","PC_GDP","A","1992",2.06073952029912,
"FIN","GDEXPRD","TOT","PC_GDP","A","1993",2.0952061763196,
"FIN","GDEXPRD","TOT","PC_GDP","A","1994",2.21306243583951,
"FIN","GDEXPRD","TOT","PC_GDP","A","1995",2.20436791169875,
"FIN","GDEXPRD","TOT","PC_GDP","A","1996",2.45255867607731,
"FIN","GDEXPRD","TOT","PC_GDP","A","1997",2.62157752623932,
"FIN","GDEXPRD","TOT","PC_GDP","A","1998",2.78442501560503,
"FIN","GDEXPRD","TOT","PC_GDP","A","1999",3.0561949765199,
"FIN","GDEXPRD","TOT","PC_GDP","A","2000",3.24138200612715,
"FIN","GDEXPRD","TOT","PC_GDP","A","2001",3.19372333420914,
"FIN","GDEXPRD","TOT","PC_GDP","A","2002",3.2530776264429,
"FIN","GDEXPRD","TOT","PC_GDP","A","2003",3.2982214050834,
"FIN","GDEXPRD","TOT","PC_GDP","A","2004",3.30907220795173,
"FIN","GDEXPRD","TOT","PC_GDP","A","2005",3.32369889548052,
"FIN","GDEXPRD","TOT","PC_GDP","A","2006",3.332155098122,
"FIN","GDEXPRD","TOT","PC_GDP","A","2007",3.33704156688334,
"FIN","GDEXPRD","TOT","PC_GDP","A","2008",3.53696831647492,
"FIN","GDEXPRD","TOT","PC_GDP","A","2009",3.73402168949144,
"FIN","GDEXPRD","TOT","PC_GDP","A","2010",3.70532026171582,
"FIN","GDEXPRD","TOT","PC_GDP","A","2011",3.61806280871524,
"FIN","GDEXPRD","TOT","PC_GDP","A","2012",3.39832369165875,
"FIN","GDEXPRD","TOT","PC_GDP","A","2013",3.27137200777209,
"FIN","GDEXPRD","TOT","PC_GDP","A","2014",3.14750818039894,
"FIN","GDEXPRD","TOT","PC_GDP","A","2015",2.87018476143649,
"FIN","GDEXPRD","TOT","PC_GDP","A","2016",2.72484412646448,
"FIN","GDEXPRD","TOT","PC_GDP","A","2017",2.73410545430387,
"FIN","GDEXPRD","TOT","PC_GDP","A","2018",2.74592348999586,
"FRA","GDEXPRD","TOT","MLN_USD","A","1981",27358.5868764666,
"FRA","GDEXPRD","TOT","MLN_USD","A","1982",29237.2561319208,
"FRA","GDEXPRD","TOT","MLN_USD","A","1983",30168.6274182671,
"FRA","GDEXPRD","TOT","MLN_USD","A","1984",32012.909386859,
"FRA","GDEXPRD","TOT","MLN_USD","A","1985",33424.4310321945,
"FRA","GDEXPRD","TOT","MLN_USD","A","1986",34021.6922964246,
"FRA","GDEXPRD","TOT","MLN_USD","A","1987",35582.2641885106,
"FRA","GDEXPRD","TOT","MLN_USD","A","1988",37114.0221057375,
"FRA","GDEXPRD","TOT","MLN_USD","A","1989",39488.0280296677,
"FRA","GDEXPRD","TOT","MLN_USD","A","1990",42112.6522932096,
"FRA","GDEXPRD","TOT","MLN_USD","A","1991",42616.1641907063,
"FRA","GDEXPRD","TOT","MLN_USD","A","1992",43404.546019908,
"FRA","GDEXPRD","TOT","MLN_USD","A","1993",43806.5629497771,
"FRA","GDEXPRD","TOT","MLN_USD","A","1994",43865.3297122248,
"FRA","GDEXPRD","TOT","MLN_USD","A","1995",44249.4875441471,
"FRA","GDEXPRD","TOT","MLN_USD","A","1996",44508.7015287325,
"FRA","GDEXPRD","TOT","MLN_USD","A","1997",43995.0901883135,
"FRA","GDEXPRD","TOT","MLN_USD","A","1998",44465.2096503649,
"FRA","GDEXPRD","TOT","MLN_USD","A","1999",46269.9403321288,
"FRA","GDEXPRD","TOT","MLN_USD","A","2000",47761.3074077819,
"FRA","GDEXPRD","TOT","MLN_USD","A","2001",49746.0416632562,
"FRA","GDEXPRD","TOT","MLN_USD","A","2002",51168.6865717797,
"FRA","GDEXPRD","TOT","MLN_USD","A","2003",50295.5149328879,
"FRA","GDEXPRD","TOT","MLN_USD","A","2004",51100.9313999976,
"FRA","GDEXPRD","TOT","MLN_USD","A","2005",50881.7065378533,
"FRA","GDEXPRD","TOT","MLN_USD","A","2006",52113.5357987532,
"FRA","GDEXPRD","TOT","MLN_USD","A","2007",52689.4218763415,
"FRA","GDEXPRD","TOT","MLN_USD","A","2008",53780.187821957,
"FRA","GDEXPRD","TOT","MLN_USD","A","2009",56058.9762657062,
"FRA","GDEXPRD","TOT","MLN_USD","A","2010",56286.499195503,
"FRA","GDEXPRD","TOT","MLN_USD","A","2011",57865.0222003396,
"FRA","GDEXPRD","TOT","MLN_USD","A","2012",58985.1664440347,
"FRA","GDEXPRD","TOT","MLN_USD","A","2013",59590.412122146,
"FRA","GDEXPRD","TOT","MLN_USD","A","2014",61206.1137622308,
"FRA","GDEXPRD","TOT","MLN_USD","A","2015",61645.6567122176,
"FRA","GDEXPRD","TOT","MLN_USD","A","2016",61093.6144493704,
"FRA","GDEXPRD","TOT","MLN_USD","A","2017",62001.9269246718,
"FRA","GDEXPRD","TOT","MLN_USD","A","2018",62912.669837218,
"FRA","GDEXPRD","TOT","PC_GDP","A","1981",1.86744478572899,
"FRA","GDEXPRD","TOT","PC_GDP","A","1982",1.94690154917584,
"FRA","GDEXPRD","TOT","PC_GDP","A","1983",1.98429886120471,
"FRA","GDEXPRD","TOT","PC_GDP","A","1984",2.07420619634245,
"FRA","GDEXPRD","TOT","PC_GDP","A","1985",2.13107987630809,
"FRA","GDEXPRD","TOT","PC_GDP","A","1986",2.11961879974859,
"FRA","GDEXPRD","TOT","PC_GDP","A","1987",2.16147079182647,
"FRA","GDEXPRD","TOT","PC_GDP","A","1988",2.15242593029728,
"FRA","GDEXPRD","TOT","PC_GDP","A","1989",2.19476859147486,
"FRA","GDEXPRD","TOT","PC_GDP","A","1990",2.27415207138559,
"FRA","GDEXPRD","TOT","PC_GDP","A","1991",2.27747064032866,
"FRA","GDEXPRD","TOT","PC_GDP","A","1992",2.2830885181298,
"FRA","GDEXPRD","TOT","PC_GDP","A","1993",2.31881228873699,
"FRA","GDEXPRD","TOT","PC_GDP","A","1994",2.26842574739356,
"FRA","GDEXPRD","TOT","PC_GDP","A","1995",2.24107915089639,
"FRA","GDEXPRD","TOT","PC_GDP","A","1996",2.22279940196412,
"FRA","GDEXPRD","TOT","PC_GDP","A","1997",2.14698921561878,
"FRA","GDEXPRD","TOT","PC_GDP","A","1998",2.0947576357205,
"FRA","GDEXPRD","TOT","PC_GDP","A","1999",2.10766738341712,
"FRA","GDEXPRD","TOT","PC_GDP","A","2000",2.09346097789441,
"FRA","GDEXPRD","TOT","PC_GDP","A","2001",2.13804251722793,
"FRA","GDEXPRD","TOT","PC_GDP","A","2002",2.17449451420776,
"FRA","GDEXPRD","TOT","PC_GDP","A","2003",2.11993720847801,
"FRA","GDEXPRD","TOT","PC_GDP","A","2004",2.09461284410561,
"FRA","GDEXPRD","TOT","PC_GDP","A","2005",2.05150582335969,
"FRA","GDEXPRD","TOT","PC_GDP","A","2006",2.05093799153857,
"FRA","GDEXPRD","TOT","PC_GDP","A","2007",2.02451299604401,
"FRA","GDEXPRD","TOT","PC_GDP","A","2008",2.06116919463155,
"FRA","GDEXPRD","TOT","PC_GDP","A","2009",2.21206518000725,
"FRA","GDEXPRD","TOT","PC_GDP","A","2010",2.17857321921787,
"FRA","GDEXPRD","TOT","PC_GDP","A","2011",2.19161452586975,
"FRA","GDEXPRD","TOT","PC_GDP","A","2012",2.22706582331325,
"FRA","GDEXPRD","TOT","PC_GDP","A","2013",2.23702513096375,
"FRA","GDEXPRD","TOT","PC_GDP","A","2014",2.2759166699616,
"FRA","GDEXPRD","TOT","PC_GDP","A","2015",2.26703077466121,
"FRA","GDEXPRD","TOT","PC_GDP","A","2016",2.22238389099287,
"FRA","GDEXPRD","TOT","PC_GDP","A","2017",2.20557483607204,
"FRA","GDEXPRD","TOT","PC_GDP","A","2018",2.20002460594367,
"DEU","GDEXPRD","TOT","MLN_USD","A","1981",45439.708016515,
"DEU","GDEXPRD","TOT","MLN_USD","A","1982",46581.4719007044,
"DEU","GDEXPRD","TOT","MLN_USD","A","1983",47097.5899061244,
"DEU","GDEXPRD","TOT","MLN_USD","A","1984",48814.7297659742,
"DEU","GDEXPRD","TOT","MLN_USD","A","1985",53176.9989633982,
"DEU","GDEXPRD","TOT","MLN_USD","A","1986",55345.8568658066,
"DEU","GDEXPRD","TOT","MLN_USD","A","1987",58194.0254882557,
"DEU","GDEXPRD","TOT","MLN_USD","A","1988",60389.9493269903,
"DEU","GDEXPRD","TOT","MLN_USD","A","1989",62323.11115984,
"DEU","GDEXPRD","TOT","MLN_USD","A","1990",63050.4276117672,
"DEU","GDEXPRD","TOT","MLN_USD","A","1991",67984.0460168895,
"DEU","GDEXPRD","TOT","MLN_USD","A","1992",65996.02583219,
"DEU","GDEXPRD","TOT","MLN_USD","A","1993",63421.4289899635,
"DEU","GDEXPRD","TOT","MLN_USD","A","1994",62596.9158932637,
"DEU","GDEXPRD","TOT","MLN_USD","A","1995",63823.6261983144,
"DEU","GDEXPRD","TOT","MLN_USD","A","1996",64631.2753400692,
"DEU","GDEXPRD","TOT","MLN_USD","A","1997",67124.822769812,
"DEU","GDEXPRD","TOT","MLN_USD","A","1998",69350.3133661108,
"DEU","GDEXPRD","TOT","MLN_USD","A","1999",74860.5350813435,
"DEU","GDEXPRD","TOT","MLN_USD","A","2000",79062.8439877847,
"DEU","GDEXPRD","TOT","MLN_USD","A","2001",80223.4461091378,
"DEU","GDEXPRD","TOT","MLN_USD","A","2002",81124.7742964858,
"DEU","GDEXPRD","TOT","MLN_USD","A","2003",81815.2604943498,
"DEU","GDEXPRD","TOT","MLN_USD","A","2004",81469.8016434057,
"DEU","GDEXPRD","TOT","MLN_USD","A","2005",82285.0087495932,
"DEU","GDEXPRD","TOT","MLN_USD","A","2006",86486.8515627358,
"DEU","GDEXPRD","TOT","MLN_USD","A","2007",88641.3212940904,
"DEU","GDEXPRD","TOT","MLN_USD","A","2008",95119.4123352175,
"DEU","GDEXPRD","TOT","MLN_USD","A","2009",94074.639227996,
"DEU","GDEXPRD","TOT","MLN_USD","A","2010",97561.9896505201,
"DEU","GDEXPRD","TOT","MLN_USD","A","2011",104187.133262903,
"DEU","GDEXPRD","TOT","MLN_USD","A","2012",107462.51340428,
"DEU","GDEXPRD","TOT","MLN_USD","A","2013",106212.335492905,
"DEU","GDEXPRD","TOT","MLN_USD","A","2014",110178.6779406,
"DEU","GDEXPRD","TOT","MLN_USD","A","2015",114128.17695843,
"DEU","GDEXPRD","TOT","MLN_USD","A","2016",117109.831327326,
"DEU","GDEXPRD","TOT","MLN_USD","A","2017",125175.46504995,
"DEU","GDEXPRD","TOT","MLN_USD","A","2018",129769.70941349,
"DEU","GDEXPRD","TOT","PC_GDP","A","1981",2.35161202484893,
"DEU","GDEXPRD","TOT","PC_GDP","A","1982",2.42025715929831,
"DEU","GDEXPRD","TOT","PC_GDP","A","1983",2.4091910004787,
"DEU","GDEXPRD","TOT","PC_GDP","A","1984",2.42847360382166,
"DEU","GDEXPRD","TOT","PC_GDP","A","1985",2.5853069351185,
"DEU","GDEXPRD","TOT","PC_GDP","A","1986",2.63058004117131,
"DEU","GDEXPRD","TOT","PC_GDP","A","1987",2.72770647714364,
"DEU","GDEXPRD","TOT","PC_GDP","A","1988",2.72944810832465,
"DEU","GDEXPRD","TOT","PC_GDP","A","1989",2.7111788516316,
"DEU","GDEXPRD","TOT","PC_GDP","A","1990",2.60587943582208,
"DEU","GDEXPRD","TOT","PC_GDP","A","1991",2.38665657712196,
"DEU","GDEXPRD","TOT","PC_GDP","A","1992",2.27303902582753,
"DEU","GDEXPRD","TOT","PC_GDP","A","1993",2.20596853931429,
"DEU","GDEXPRD","TOT","PC_GDP","A","1994",2.12630002918751,
"DEU","GDEXPRD","TOT","PC_GDP","A","1995",2.13519811465156,
"DEU","GDEXPRD","TOT","PC_GDP","A","1996",2.14461147716745,
"DEU","GDEXPRD","TOT","PC_GDP","A","1997",2.18832129107921,
"DEU","GDEXPRD","TOT","PC_GDP","A","1998",2.21612930769154,
"DEU","GDEXPRD","TOT","PC_GDP","A","1999",2.34779235535184,
"DEU","GDEXPRD","TOT","PC_GDP","A","2000",2.40981736199024,
"DEU","GDEXPRD","TOT","PC_GDP","A","2001",2.40437243963287,
"DEU","GDEXPRD","TOT","PC_GDP","A","2002",2.4362209979437,
"DEU","GDEXPRD","TOT","PC_GDP","A","2003",2.47461387159348,
"DEU","GDEXPRD","TOT","PC_GDP","A","2004",2.43518832982692,
"DEU","GDEXPRD","TOT","PC_GDP","A","2005",2.44192827894822,
"DEU","GDEXPRD","TOT","PC_GDP","A","2006",2.47231547788753,
"DEU","GDEXPRD","TOT","PC_GDP","A","2007",2.46048056650197,
"DEU","GDEXPRD","TOT","PC_GDP","A","2008",2.61513302624397,
"DEU","GDEXPRD","TOT","PC_GDP","A","2009",2.74266255882702,
"DEU","GDEXPRD","TOT","PC_GDP","A","2010",2.73023738816097,
"DEU","GDEXPRD","TOT","PC_GDP","A","2011",2.80554628346872,
"DEU","GDEXPRD","TOT","PC_GDP","A","2012",2.88165555073926,
"DEU","GDEXPRD","TOT","PC_GDP","A","2013",2.83598654738827,
"DEU","GDEXPRD","TOT","PC_GDP","A","2014",2.87784049490509,
"DEU","GDEXPRD","TOT","PC_GDP","A","2015",2.9300253459491,
"DEU","GDEXPRD","TOT","PC_GDP","A","2016",2.94098962168856,
"DEU","GDEXPRD","TOT","PC_GDP","A","2017",3.06791751160466,
"DEU","GDEXPRD","TOT","PC_GDP","A","2018",3.13266773712239,
"GRC","GDEXPRD","TOT","MLN_USD","A","1981",319.229358540236,
"GRC","GDEXPRD","TOT","MLN_USD","A","1986",516.156792898648,
"GRC","GDEXPRD","TOT","MLN_USD","A","1988",577.691067897736,
"GRC","GDEXPRD","TOT","MLN_USD","A","1989",749.744691569511,
"GRC","GDEXPRD","TOT","MLN_USD","A","1991",752.661970499318,
"GRC","GDEXPRD","TOT","MLN_USD","A","1993",967.345612670653,
"GRC","GDEXPRD","TOT","MLN_USD","A","1995",1044.4170526542,
"GRC","GDEXPRD","TOT","MLN_USD","A","1997",1153.62080068079,
"GRC","GDEXPRD","TOT","MLN_USD","A","1999",1635.94529928271,
"GRC","GDEXPRD","TOT","MLN_USD","A","2001",1743.0592025373,
"GRC","GDEXPRD","TOT","MLN_USD","A","2003",1872.05315015456,
"GRC","GDEXPRD","TOT","MLN_USD","A","2004",1897.58521348035,
"GRC","GDEXPRD","TOT","MLN_USD","A","2005",2095.94915545285,
"GRC","GDEXPRD","TOT","MLN_USD","A","2006",2146.43784547093,
"GRC","GDEXPRD","TOT","MLN_USD","A","2007",2277.4101052444,
"GRC","GDEXPRD","TOT","MLN_USD","A","2008",2605.5187928629,
"GRC","GDEXPRD","TOT","MLN_USD","A","2009",2356.84038974282,
"GRC","GDEXPRD","TOT","MLN_USD","A","2010",2130.8841191375,
"GRC","GDEXPRD","TOT","MLN_USD","A","2011",2174.39595325036,
"GRC","GDEXPRD","TOT","MLN_USD","A","2012",2098.45914949129,
"GRC","GDEXPRD","TOT","MLN_USD","A","2013",2354.76970355469,
"GRC","GDEXPRD","TOT","MLN_USD","A","2014",2436.47209584021,
"GRC","GDEXPRD","TOT","MLN_USD","A","2015",2798.1616769842,
"GRC","GDEXPRD","TOT","MLN_USD","A","2016",2887.91779001452,
"GRC","GDEXPRD","TOT","MLN_USD","A","2017",3335.89364088518,
"GRC","GDEXPRD","TOT","MLN_USD","A","2018",3539.39235948643,
"GRC","GDEXPRD","TOT","PC_GDP","A","1981",0.14767742043607,
"GRC","GDEXPRD","TOT","PC_GDP","A","1986",0.23227256488643,
"GRC","GDEXPRD","TOT","PC_GDP","A","1988",0.25503558039227,
"GRC","GDEXPRD","TOT","PC_GDP","A","1989",0.3188755106284,
"GRC","GDEXPRD","TOT","PC_GDP","A","1991",0.31049104241959,
"GRC","GDEXPRD","TOT","PC_GDP","A","1993",0.40272278317808,
"GRC","GDEXPRD","TOT","PC_GDP","A","1995",0.41751661760312,
"GRC","GDEXPRD","TOT","PC_GDP","A","1997",0.42909826928453,
"GRC","GDEXPRD","TOT","PC_GDP","A","1999",0.5682310958355,
"GRC","GDEXPRD","TOT","PC_GDP","A","2001",0.55948388830407,
"GRC","GDEXPRD","TOT","PC_GDP","A","2003",0.54653661525485,
"GRC","GDEXPRD","TOT","PC_GDP","A","2004",0.52730333602603,
"GRC","GDEXPRD","TOT","PC_GDP","A","2005",0.57895618448942,
"GRC","GDEXPRD","TOT","PC_GDP","A","2006",0.56118204333542,
"GRC","GDEXPRD","TOT","PC_GDP","A","2007",0.57654971035306,
"GRC","GDEXPRD","TOT","PC_GDP","A","2008",0.66183206722197,
"GRC","GDEXPRD","TOT","PC_GDP","A","2009",0.62556891428918,
"GRC","GDEXPRD","TOT","PC_GDP","A","2010",0.59837691468361,
"GRC","GDEXPRD","TOT","PC_GDP","A","2011",0.67196247740687,
"GRC","GDEXPRD","TOT","PC_GDP","A","2012",0.69956729150887,
"GRC","GDEXPRD","TOT","PC_GDP","A","2013",0.81131209865808,
"GRC","GDEXPRD","TOT","PC_GDP","A","2014",0.83329728914197,
"GRC","GDEXPRD","TOT","PC_GDP","A","2015",0.96120715500764,
"GRC","GDEXPRD","TOT","PC_GDP","A","2016",0.99393756516436,
"GRC","GDEXPRD","TOT","PC_GDP","A","2017",1.13109377848735,
"GRC","GDEXPRD","TOT","PC_GDP","A","2018",1.17731986988824,
"HUN","GDEXPRD","TOT","MLN_USD","A","1991",1710.2393520716,
"HUN","GDEXPRD","TOT","MLN_USD","A","1992",1631.64677825914,
"HUN","GDEXPRD","TOT","MLN_USD","A","1993",1505.92437940269,
"HUN","GDEXPRD","TOT","MLN_USD","A","1994",1411.649598015,
"HUN","GDEXPRD","TOT","MLN_USD","A","1995",1181.22408463556,
"HUN","GDEXPRD","TOT","MLN_USD","A","1996",1055.49644671767,
"HUN","GDEXPRD","TOT","MLN_USD","A","1997",1207.31595091991,
"HUN","GDEXPRD","TOT","MLN_USD","A","1998",1179.30168378368,
"HUN","GDEXPRD","TOT","MLN_USD","A","1999",1242.80824535806,
"HUN","GDEXPRD","TOT","MLN_USD","A","2000",1528.65326107309,
"HUN","GDEXPRD","TOT","MLN_USD","A","2001",1836.60495700182,
"HUN","GDEXPRD","TOT","MLN_USD","A","2002",2072.10340860586,
"HUN","GDEXPRD","TOT","MLN_USD","A","2003",2014.43338496967,
"HUN","GDEXPRD","TOT","MLN_USD","A","2004",1979.60085120485,
"HUN","GDEXPRD","TOT","MLN_USD","A","2005",2207.75347028761,
"HUN","GDEXPRD","TOT","MLN_USD","A","2006",2439.29796404474,
"HUN","GDEXPRD","TOT","MLN_USD","A","2007",2388.67709249292,
"HUN","GDEXPRD","TOT","MLN_USD","A","2008",2471.50676830136,
"HUN","GDEXPRD","TOT","MLN_USD","A","2009",2663.89579652072,
"HUN","GDEXPRD","TOT","MLN_USD","A","2010",2697.99820225986,
"HUN","GDEXPRD","TOT","MLN_USD","A","2011",2864.46414181344,
"HUN","GDEXPRD","TOT","MLN_USD","A","2012",2999.51454818265,
"HUN","GDEXPRD","TOT","MLN_USD","A","2013",3364.60213860692,
"HUN","GDEXPRD","TOT","MLN_USD","A","2014",3410.28258735455,
"HUN","GDEXPRD","TOT","MLN_USD","A","2015",3534.53766458352,
"HUN","GDEXPRD","TOT","MLN_USD","A","2016",3192.59326868609,
"HUN","GDEXPRD","TOT","MLN_USD","A","2017",3727.61826048377,
"HUN","GDEXPRD","TOT","MLN_USD","A","2018",4509.98133444675,
"HUN","GDEXPRD","TOT","PC_GDP","A","1991",1.02918097055079,
"HUN","GDEXPRD","TOT","PC_GDP","A","1992",1.01292365457205,
"HUN","GDEXPRD","TOT","PC_GDP","A","1993",0.94029249991479,
"HUN","GDEXPRD","TOT","PC_GDP","A","1994",0.85619437327665,
"HUN","GDEXPRD","TOT","PC_GDP","A","1995",0.70592169976337,
"HUN","GDEXPRD","TOT","PC_GDP","A","1996",0.63026506166192,
"HUN","GDEXPRD","TOT","PC_GDP","A","1997",0.69895161728485,
"HUN","GDEXPRD","TOT","PC_GDP","A","1998",0.6571061565949,
"HUN","GDEXPRD","TOT","PC_GDP","A","1999",0.67185899845208,
"HUN","GDEXPRD","TOT","PC_GDP","A","2000",0.79095758557532,
"HUN","GDEXPRD","TOT","PC_GDP","A","2001",0.91309785891017,
"HUN","GDEXPRD","TOT","PC_GDP","A","2002",0.98354701618271,
"HUN","GDEXPRD","TOT","PC_GDP","A","2003",0.91865075911955,
"HUN","GDEXPRD","TOT","PC_GDP","A","2004",0.86123008102922,
"HUN","GDEXPRD","TOT","PC_GDP","A","2005",0.9213881578889,
"HUN","GDEXPRD","TOT","PC_GDP","A","2006",0.97857490566307,
"HUN","GDEXPRD","TOT","PC_GDP","A","2007",0.95595219071793,
"HUN","GDEXPRD","TOT","PC_GDP","A","2008",0.97874279894472,
"HUN","GDEXPRD","TOT","PC_GDP","A","2009",1.13068151410085,
"HUN","GDEXPRD","TOT","PC_GDP","A","2010",1.13759918588501,
"HUN","GDEXPRD","TOT","PC_GDP","A","2011",1.18621070279829,
"HUN","GDEXPRD","TOT","PC_GDP","A","2012",1.26069149502235,
"HUN","GDEXPRD","TOT","PC_GDP","A","2013",1.38691239615868,
"HUN","GDEXPRD","TOT","PC_GDP","A","2014",1.34914447231754,
"HUN","GDEXPRD","TOT","PC_GDP","A","2015",1.3465199169164,
"HUN","GDEXPRD","TOT","PC_GDP","A","2016",1.19007099583916,
"HUN","GDEXPRD","TOT","PC_GDP","A","2017",1.33193010540612,
"HUN","GDEXPRD","TOT","PC_GDP","A","2018",1.53336948589025,
"ISL","GDEXPRD","TOT","MLN_USD","A","1981",41.7017065303995,
"ISL","GDEXPRD","TOT","MLN_USD","A","1983",44.1362863510681,
"ISL","GDEXPRD","TOT","MLN_USD","A","1984",48.7405652790065,
"ISL","GDEXPRD","TOT","MLN_USD","A","1985",51.0411115991534,
"ISL","GDEXPRD","TOT","MLN_USD","A","1986",53.1144379824016,
"ISL","GDEXPRD","TOT","MLN_USD","A","1987",60.7987363190867,
"ISL","GDEXPRD","TOT","MLN_USD","A","1989",79.4368416622543,
"ISL","GDEXPRD","TOT","MLN_USD","A","1990",79.1188216365837,
"ISL","GDEXPRD","TOT","MLN_USD","A","1991",93.3368176787136,
"ISL","GDEXPRD","TOT","MLN_USD","A","1992",103.707306645422,
"ISL","GDEXPRD","TOT","MLN_USD","A","1993",105.451062703698,
"ISL","GDEXPRD","TOT","MLN_USD","A","1994",113.052973881094,
"ISL","GDEXPRD","TOT","MLN_USD","A","1995",126.288639803143,
"ISL","GDEXPRD","TOT","MLN_USD","A","1997",166.337690044001,
"ISL","GDEXPRD","TOT","MLN_USD","A","1998",193.797607352238,
"ISL","GDEXPRD","TOT","MLN_USD","A","1999",230.998998113227,
"ISL","GDEXPRD","TOT","MLN_USD","A","2000",279.183294644527,
